listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
24034340,LUCKY ROOM,180895804,43186,TH,,,,f,1,t,t,Huai Khwang,Bangkok,13.7771,100.57913,Entire apartment,Entire place,4,1,"Air conditioning, Pool, Elevator, Smoke alarm, Private entrance, Kitchen, Shampoo, Essentials, Gym, Long term stays allowed, Hangers",1500,1,1125,20,2,2,2,2,2,2,t
28848050,Lovely place to stay.  Suvarnabhum is 15 mins away,86631585,42580,"Bangkok, Thailand",,,,f,1,t,t,Suanluang,Bangkok,13.73487,100.62653,Entire apartment,Entire place,4,1,"Air conditioning, Dryer, Pool, Elevator, Hot water, Iron, Fire extinguisher, High chair, Smoke alarm, Private entrance, Paid parking on premises, Shampoo, Hair dryer, Long term stays allowed, Building staff, Hangers, Luggage dropoff allowed, Essentials",1050,1,1125,100,10,9,10,10,9,10,t
27302787,350m. to BTS(S3) Chong Nonsi Silom Siam 41Sqm WiFi,115892601,42777,"Bang Rak, Bangkok, Thailand",,,,f,1,t,f,Bang Rak,Bangkok,13.72768,100.52703,Entire apartment,Entire place,4,1,"Cable TV, Air conditioning, Dedicated workspace, Elevator, Shampoo, Hot water, Iron, TV, Long term stays allowed, Kitchen, Washer, Essentials, Hair dryer, Hangers, Luggage dropoff allowed, Lockbox",1000,1,1125,98,10,10,10,10,10,10,t
5417292,Cozy&new furnished 1 BR@MRT Ladprao,16415257,41795,"Bangkok, Thailand",,,,f,1,t,f,Chatu Chak,Bangkok,13.80146,100.57657,Entire apartment,Entire place,3,1,"Air conditioning, Pool, Elevator, Free parking on premises, Fire extinguisher, TV, Smoke alarm, Long term stays allowed, Kitchen, Shampoo, Essentials, Gym, Wifi",1141,2,1125,70,10,10,10,9,7,8,f
7737757,Comfort &Cheap 1 Bedroom near BTS,32056405,42121,"35 Soi Panichayakarnthonburi 21 yak 3-1, Wathapra, Bangkokyai, Bangkok, Thailand",,,,f,1,t,t,Phasi Charoen,Bangkok,13.73884,100.44931,Entire apartment,Entire place,3,1,"Air conditioning, Pool, Dedicated workspace, Elevator, Free parking on premises, Fire extinguisher, Iron, TV, Smoke alarm, Building staff, Kitchen, Shampoo, Essentials, Gym, Long term stays allowed, Heating, Hangers, First aid kit, Wifi",850,2,1125,88,10,9,9,9,7,9,t
12475997,Ensuit studio room 1 km to BTS,44447908,42264,"Bangkok, Thailand",,,,f,1,t,f,Bang Na,Bangkok,13.65839,100.61062,Entire apartment,Entire place,3,1,"Air conditioning, Dryer, Shampoo, Dedicated workspace, Elevator, Free parking on premises, Fire extinguisher, TV, Smoke alarm, Building staff, Long term stays allowed, Washer, Essentials, Hangers, First aid kit, Wifi",890,1,1125,80,9,9,10,9,8,9,t
12745755,Big space River Front Apartment,41981733,42236,"Bangkok, Thailand",,,,f,1,t,f,Khlong San,Bangkok,13.711,100.50289,Entire apartment,Entire place,3,1,"Air conditioning, Pool, Elevator, Free parking on premises, Fire extinguisher, TV, Smoke alarm, Long term stays allowed, Hair dryer, Shampoo, Essentials, Gym, Hangers",1800,2,1125,100,10,10,10,8,8,6,f
1744248,"Batcave, Pool view, near Chatuchak",9181769,41549,"Bangkok, Thailand",,,,f,1,t,t,Chatu Chak,Bangkok,13.81673,100.56589,Entire apartment,Entire place,3,1,"Cable TV, Air conditioning, Dryer, Pool, Elevator, Free parking on premises, TV, Smoke alarm, Long term stays allowed, Kitchen, Washer, Gym, Wifi",1349,3,1125,90,10,8,9,10,8,9,f
19872828,pink home,116837568,42783,China,,,,f,1,t,t,Khlong Toei,Bangkok,13.70281,100.59457,Entire apartment,Entire place,3,1,"Cable TV, Air conditioning, Pool, Shampoo, Dedicated workspace, Elevator, Wifi, Free parking on premises, Fire extinguisher, TV, Smoke alarm, Building staff, Kitchen, Washer, Hair dryer, Gym, Long term stays allowed, Hangers, Essentials",1132,1,1125,80,8,8,10,10,8,8,t
27095671,Rama IV-Sukhumit-Thonglor Condo with a View,196953503,43272,"Bangkok, Thailand",,,,f,1,t,t,Khlong Toei,Bangkok,13.71366,100.58378,Entire apartment,Entire place,3,1,"Air conditioning, Iron, Hair dryer, Hangers, Bed linens, TV, Smoke alarm, Long term stays allowed, Gym, Pocket wifi, Extra pillows and blankets, Free parking on premises, Fire extinguisher, Single level home, Building staff, Shampoo, Essentials, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Kitchen, Washer",1500,2,1125,100,10,10,10,10,8,8,f
29528361,Regent Bangson Fl.21 1 min-MRT free pocket wifi,183287322,43199,"Bang Sue, Bangkok, Thailand",,,,f,1,t,f,Bang Sue,Bangkok,13.81906,100.53066,Entire apartment,Entire place,3,1,"Air conditioning, Refrigerator, Dishes and silverware, Hangers, Luggage dropoff allowed, Room-darkening shades, Bed linens, Window guards, Hot water, Paid parking on premises, TV, Smoke alarm, Long term stays allowed, Pocket wifi, Wifi, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Smart lock, Cleaning before checkout, Heating, Cable TV, Pool, Dedicated workspace, Elevator, Microwave, Private entrance, Washer",985,13,1125,95,10,9,10,10,9,10,t
31269886,"1 Bed room Condo,Pool view, Near DMK airport",131726995,42879,TH,,,,f,1,t,f,Lak Si,Bangkok,13.88141,100.5872,Entire apartment,Entire place,3,1,"Air conditioning, Dryer, Pool, Dedicated workspace, Elevator, Shampoo, Microwave, Free parking on premises, Bed linens, Hot water, Refrigerator, TV, Smoke alarm, Dishes and silverware, Kitchen, Washer, Essentials, Gym, Long term stays allowed, Hangers",880,1,1125,94,10,10,10,10,9,9,f
23617677,Luxury and large space just like your home,176515911,43163,"Bangkok, Thailand",,,,f,1,t,f,Khlong Toei,Bangkok,13.71495,100.58986,Entire apartment,Entire place,3,1,"Air conditioning, Refrigerator, Oven, Hair dryer, Dishes and silverware, Hangers, Cooking basics, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Free parking on premises, Coffee maker, Fire extinguisher, Shampoo, Essentials, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Kitchen, Washer",2000,2,1125,85,10,9,10,10,10,9,t
30393874,Lovely home,94122642,42621,Thailand,,,,f,1,t,f,Bang Khae,Bangkok,13.69457,100.39241,Entire apartment,Entire place,3,1,"Air conditioning, Refrigerator, Dishes and silverware, Hangers, Cooking basics, Ethernet connection, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Free parking on premises, Essentials, Pool, Dedicated workspace, Elevator, Microwave, Kitchen, Washer",350,30,1125,100,10,10,10,10,10,8,t
14376311,Comfortable room heart of Thonglor.,10051980,41594,"Bangkok, Thailand",,,,f,1,t,t,Vadhana,Bangkok,13.73589,100.58426,Entire apartment,Entire place,3,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Hair dryer, Dishes and silverware, Hangers, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Heating, Dryer, Pool, Elevator, Microwave, Kitchen, Washer",1948,2,1125,100,10,10,10,10,10,10,t
41891218,"Signature Apt, 63 Sqm-10Mins to BTS Ekamai",331262569,43858,"Bangkok, Bangkok, Thailand",,,,f,1,t,f,Khlong Toei,Bangkok,13.71146,100.58632,Entire apartment,Entire place,3,1,"Air conditioning, Dedicated workspace, Wifi, Free parking on premises, Fire extinguisher, TV, Smoke alarm, Private entrance, Kitchen, Long term stays allowed, Hair dryer, Gym, Hangers, Essentials",999,2,1125,100,10,10,10,10,10,10,t
23007176,5 mins walk to MRT station and Central Rama 9,25187923,41998,Bangkok Thailand,,,,f,1,t,f,Ratchathewi,Bangkok,13.75474,100.56449,Entire apartment,Entire place,3,1,"Air conditioning, Refrigerator, Iron, Dishes and silverware, Hair dryer, Hangers, Cooking basics, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Stove, Keypad, Shampoo, Essentials, Cable TV, Pool, Dedicated workspace, Elevator, Microwave, Hot tub, Kitchen, Washer",1500,25,1125,97,10,10,10,10,10,10,f
29966702,Thonglor 25 apartment,225310031,43415,TH,,,,f,1,t,t,Vadhana,Bangkok,13.74367,100.58209,Entire apartment,Entire place,3,1,"Air conditioning, Pool, Dedicated workspace, Elevator, Shampoo, Hot water, Iron, TV, Smoke alarm, Long term stays allowed, Kitchen, Washer, Essentials, Gym, Hangers, Wifi",3600,1,1125,100,10,10,10,10,10,10,f
14719200,Cozy 1 br in Sathorn-Silom area,28276420,42059,"Bangkok, Thailand",,,,f,1,t,f,Sathon,Bangkok,13.71163,100.53375,Entire apartment,Entire place,8,1,"Air conditioning, Refrigerator, Iron, Hair dryer, Hangers, Cooking basics, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Wifi, Extra pillows and blankets, Stove, Free parking on premises, Shampoo, Essentials, Dedicated workspace, Elevator, Microwave, Host greets you, Kitchen",1170,2,1125,87,9,9,9,9,9,9,t
4094587,Full Furnished Studio Rooms for rent in Bangkok,21239180,41894,"Bangkok, Thailand",,,,f,1,t,f,Chatu Chak,Bangkok,13.82419,100.55235,Entire apartment,Entire place,2,1,"Cable TV, Air conditioning, Dryer, Shampoo, Free parking on premises, Hot water, Fire extinguisher, TV, Smoke alarm, Long term stays allowed, Washer, Essentials, Wifi",880,1,1125,60,8,10,4,6,2,6,f
12743709,Cozy in the popular shopping area,26096572,42018,"Pathum Wan, Bangkok, Thailand",,,,f,1,t,t,Parthum Wan,Bangkok,13.74527,100.54988,Entire apartment,Entire place,2,1,"Cable TV, Air conditioning, Pool, Elevator, Free parking on premises, Hot water, TV, Hot tub, Long term stays allowed, Kitchen, Washer, Essentials, Heating",2550,3,1125,100,10,10,8,8,10,8,t
20880360,Cozy Apartment Unit near the heart of Bangkok,105897682,42706,"Bangkok, Thailand",,,,f,1,t,t,Phaya Thai,Bangkok,13.7656,100.54442,Entire apartment,Entire place,2,1,"Air conditioning, Pool, Patio or balcony, Dedicated workspace, Elevator, Microwave, Free parking on premises, Hot water, Fire extinguisher, Refrigerator, Smoke alarm, Long term stays allowed, Building staff, Washer, Hangers, Carbon monoxide alarm, Wifi",1049,1,1125,90,9,10,9,8,8,9,f
27914179,Happy House & peaceful & City center & Shopping,210865534,43333,TH,,,,f,1,t,f,Huai Khwang,Bangkok,13.75895,100.56838,Entire apartment,Entire place,2,1,"Air conditioning, Pool, Shampoo, Dedicated workspace, Elevator, Wifi, Free parking on premises, Hot water, Host greets you, TV, Smoke alarm, Long term stays allowed, Kitchen, Washer, Hair dryer, Gym, Hangers, Essentials",2200,1,1125,90,9,8,7,8,9,9,t
28787823,KUMPA BUILDING BY KIM / POOL / WIFI,56730973,42399,"Bangkok, Thailand",,,,f,1,t,f,Huai Khwang,Bangkok,13.75521,100.57425,Entire apartment,Entire place,2,1,"Smoke alarm, Air conditioning, Kitchen, Essentials, Dryer, Long term stays allowed, Wifi, Hair dryer, Pool, Hot water, TV, Hot tub, Free parking on premises, Washer, Elevator",1200,1,1125,20,2,6,2,2,6,6,f
29717878,Sea you pool villa Hua Hin,223606679,43405,TH,,,,f,1,t,f,Bang Khae,Bangkok,13.68853,100.40982,Entire apartment,Entire place,2,1,"Air conditioning, Shampoo, Dedicated workspace, Elevator, Wifi, Free parking on premises, Fire extinguisher, TV, Hot tub, Smoke alarm, Private entrance, Kitchen, Washer, Hair dryer, First aid kit, Long term stays allowed, Hangers, Carbon monoxide alarm, Essentials",2445,1,1125,20,2,2,2,2,2,2,t
7566191,Residence,33353317,42138,TH,,,,f,1,t,f,Suanluang,Bangkok,13.74063,100.60125,Entire apartment,Entire place,2,1,"Air conditioning, Dryer, Pool, Elevator, Fire extinguisher, TV, Smoke alarm, Long term stays allowed, Kitchen, Washer, Gym, Heating",1200,1,1125,80,9,7,8,9,9,10,f
16486874,Condo+Rooftop view in Bangkok 2 min from Sky train,61348939,42432,TH,,,,f,1,t,f,Bang Sue,Bangkok,13.82957,100.5254,Entire apartment,Entire place,2,1,"Air conditioning, Pool, Lockbox, Elevator, Gym, Free parking on premises, Hot water, Iron, TV, Fire extinguisher, Smoke alarm, Long term stays allowed, Kitchen, Shampoo, Hair dryer, First aid kit, Hangers, Carbon monoxide alarm, Essentials",900,1,1125,80,8,8,10,9,8,8,f
1077493,Inn Saladaeng - Superior hotel room,5929404,41379,Bangkok,,,,f,1,t,t,Bang Rak,Bangkok,13.72677,100.53558,Entire apartment,Entire place,2,1,"Cable TV, Air conditioning, Dryer, Dedicated workspace, Elevator, Wifi, Free parking on premises, Fire extinguisher, Iron, TV, Smoke alarm, Long term stays allowed, Shampoo, Hair dryer, First aid kit, Breakfast, Washer, Hangers, Carbon monoxide alarm, Essentials",1589,1,1125,88,9,9,9,10,10,9,t
1849029,Self catering cozy1-bed near BTS,9652914,41573,Bangkok,,,,f,1,t,f,Vadhana,Bangkok,13.71351,100.59613,Entire apartment,Entire place,2,1,"Air conditioning, Dryer, Pool, Elevator, Free parking on premises, TV, Long term stays allowed, Kitchen, Washer, Gym, Wifi",1300,30,1125,87,9,8,9,10,8,9,t
4238670,Modern furnished 1 bedroom flat,21996134,41913,"Leeds, England, United Kingdom",,,,f,1,t,t,Bang Kapi,Bangkok,13.74893,100.60444,Entire apartment,Entire place,2,1,"Air conditioning, Patio or balcony, Refrigerator, Dishes and silverware, Hangers, Cooking basics, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Stove, Free parking on premises, Coffee maker, Shampoo, Essentials, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Kitchen, Washer",841,30,1125,95,10,10,9,10,10,9,t
6506193,Tharathip mansion,26450976,42025,"Bangkok, Thailand",,,,f,1,t,f,Phaya Thai,Bangkok,13.7886,100.55289,Entire apartment,Entire place,2,1,"Cable TV, Air conditioning, Elevator, TV, Long term stays allowed, Washer, Heating, Wifi",800,1,1125,90,10,10,9,10,8,9,f
7549475,Homie condo w/ garden in the city centre+free wifi,24098518,41967,"Bangkok, Thailand",,,,f,1,t,t,Phaya Thai,Bangkok,13.7918,100.55971,Entire apartment,Entire place,2,1,"Air conditioning, Dryer, Cooking basics, Elevator, Microwave, Hot water, Iron, TV, Refrigerator, Garden or backyard, Dishes and silverware, Kitchen, Paid parking on premises, Hair dryer, Gym, Smart lock, Long term stays allowed, Hangers, Wifi",700,2,1125,87,10,6,9,10,8,9,f
9911548,"Brandnew, Near BTS And JJ market",50963493,42348,"Bangkok, Thailand",,,,f,1,t,t,Phaya Thai,Bangkok,13.79157,100.5498,Entire apartment,Entire place,2,1,"Cable TV, Air conditioning, Dryer, Pool, Dedicated workspace, Elevator, Wifi, Free parking on premises, Iron, TV, Smoke alarm, Long term stays allowed, Kitchen, Shampoo, Hair dryer, Gym, Washer, Hangers, Carbon monoxide alarm, Essentials",1800,5,1125,99,10,10,9,10,10,10,f
7607302,"1 BR in Chatuchak,near DMK Airport",19698970,41859,"19/10 Ngamwongwan Road, Ladyao, Chattuchak, Bangkok,Thaniland",,,,f,1,t,t,Chatu Chak,Bangkok,13.83867,100.57367,Entire apartment,Entire place,2,1,"Air conditioning, Pool, Dedicated workspace, Elevator, Free parking on premises, TV, Smoke alarm, Long term stays allowed, Hair dryer, Shampoo, Essentials, Gym, Indoor fireplace, Hangers, Wifi",789,1,1125,88,9,10,10,10,8,9,f
8205765,Serenity Apartments,43270218,42250,Bangkok,,,,f,1,t,f,Khlong Toei,Bangkok,13.73873,100.55583,Entire apartment,Entire place,2,1,"Air conditioning, Refrigerator, Iron, Dishes and silverware, Hair dryer, Hangers, Luggage dropoff allowed, Cooking basics, Bed linens, TV, Long term stays allowed, Wifi, Extra pillows and blankets, Stove, Shampoo, Essentials, Cable TV, Dryer, Dedicated workspace, Microwave, Kitchen, Washer",1200,2,1125,96,9,10,10,10,9,9,f
16263898,Condo near Suvarnabhumi Airport,106347071,42710,"Nong Prue, Samut Prakan, Thailand",,,,f,1,t,t,Lat Krabang,Bangkok,13.72123,100.71768,Entire apartment,Entire place,2,1,"Air conditioning, Pool, Dedicated workspace, Elevator, Microwave, Free parking on premises, Hot water, Host greets you, TV, Smoke alarm, Long term stays allowed, Hair dryer, Gym, Essentials",800,1,1125,80,8,9,10,10,10,10,f
18979326,"Whizdom Sukhumvit 64 condo near BTS,Pool,Gym,WIFI",97897030,42647,"Bangkok, Thailand",,,,f,1,t,f,Phra Khanong,Bangkok,13.68993,100.60824,Entire apartment,Entire place,2,1,"Air conditioning, Refrigerator, Hangers, Bed linens, Hot water, Paid parking on premises, TV, Long term stays allowed, Gym, Wifi, Dishwasher, Shampoo, Essentials, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Kitchen, Washer",1095,1,1125,93,9,8,10,10,9,9,f
19676761,Take it easy private condo,104212537,42692,"Krung Thep Maha Nakhon, Thailand",,,,f,1,t,t,Khlong Toei,Bangkok,13.70926,100.58323,Entire apartment,Entire place,2,1,"Air conditioning, Patio or balcony, Refrigerator, Dishes and silverware, Hangers, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Stove, Building staff, Essentials, Cable TV, Dryer, Pool, Elevator, Microwave, Freezer, Kitchen, Washer",900,1,1125,96,9,9,10,10,10,9,t
12183301,1 Bedroom Dcondo Campus,45875241,42283,TH,,,,f,1,t,f,Phasi Charoen,Bangkok,13.73957,100.44871,Entire apartment,Entire place,2,1,"Air conditioning, Dryer, Pool, Elevator, Free parking on premises, TV, Smoke alarm, Long term stays allowed, Kitchen, Shampoo, Essentials, Gym",1357,1,1125,80,10,10,10,10,4,10,f
16922660,Modern Space+Rooftop Garden+Swimming Pool@ Bangkok,37891470,42193,"Bangkok, Thailand",,,,f,1,t,t,Bang Sue,Bangkok,13.8303,100.52523,Entire apartment,Entire place,2,1,"Air conditioning, Iron, Hair dryer, Hangers, Lockbox, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Free parking on premises, Fire extinguisher, Shampoo, Essentials, First aid kit, Dryer, Pool, Dedicated workspace, Elevator, Kitchen, Washer",1290,1,1125,80,10,10,10,10,8,8,f
7041159,It's your Room at BTS Phra Khanong,5632163,41359,"Bangkok, Thailand",,,,f,1,t,t,Khlong Toei,Bangkok,13.71277,100.58912,Entire apartment,Entire place,2,1,"Air conditioning, Iron, Hair dryer, Hangers, TV, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Free parking on premises, Fire extinguisher, Shampoo, Essentials, First aid kit, Cable TV, Pool, Dedicated workspace, Elevator, Hot tub, Kitchen, Washer",1200,30,1125,98,10,10,10,10,9,10,t
14908229,"Big studio condominium with POOL,GYM, SAUNA !!!",92916048,42614,"Bangkok, Thailand",,,,f,1,t,f,Bang Sue,Bangkok,13.82821,100.531,Entire apartment,Entire place,2,1,"Cable TV, Air conditioning, Pool, Shampoo, Elevator, Free parking on premises, Fire extinguisher, TV, Smoke alarm, Long term stays allowed, Kitchen, Washer, Gym, Hangers",750,1,1125,90,10,9,10,10,9,9,t
20347136,Happy Room in the City Center of Bangkok,126765393,42845,"Bangkok, Thailand",,,,t,1,t,t,Ratchathewi,Bangkok,13.74859,100.55931,Entire apartment,Entire place,2,1,"Air conditioning, Patio or balcony, Refrigerator, Dishes and silverware, Hair dryer, Hangers, Waterfront, Room-darkening shades, Cooking basics, Bed linens, Window guards, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Stove, Free parking on premises, Coffee maker, Shampoo, Essentials, Cable TV, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Kitchen, Washer",1305,28,1125,94,10,10,10,10,9,10,t
23531715,Private room near Eakamai BTS station,40701427,42222,"Bangkok, Thailand",,,,f,1,t,f,Khlong Toei,Bangkok,13.71141,100.57933,Entire apartment,Entire place,2,1,"Air conditioning, Dryer, Pool, Shampoo, Dedicated workspace, Elevator, Microwave, Free parking on premises, Fire extinguisher, Refrigerator, TV, Smoke alarm, Building staff, Kitchen, Washer, Essentials, Gym, Long term stays allowed, Hangers",565,2,1125,93,10,10,10,10,9,10,t
4356761,An apartment in Bangkok centre,22601465,41928,Bangkok,,,,f,1,t,t,Bang Rak,Bangkok,13.7298,100.52538,Entire apartment,Entire place,2,1,"Cable TV, Air conditioning, Dryer, Elevator, Fire extinguisher, TV, Smoke alarm, Long term stays allowed, Essentials, First aid kit, Wifi",1100,2,1125,95,10,10,10,10,9,9,f
